update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
1,2048,117.43479806310674,17,0.0,0.0,0,0,0.0,0.0,0,0,1.6783693134784698,-5.069913446903229,16.137939453125,244.62361907958984,7.538512228857185,0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
107,219136,169.2452915118663,627,619.5214120370371,288.7857824070385,-384.0,879.625,75.66666666666667,55.18051185780074,24.0,256.0,0.3625081032514572,-4.646025657653809,-113.62173652648926,57015.9775390625,406.7358017995119,619.5214120370371,288.7857824070385,-384.0,879.625
108,221184,172.5524388544528,639,502.97690217391306,300.89211687931964,-384.0,854.546875,98.8695652173913,58.000977763742,29.0,256.0,0.33138421177864075,-4.432291507720947,-84.3178358078003,40060.2236328125,230.03371978958472,502.97690217391306,300.89211687931964,-384.0,854.546875
109,223232,168.81829930403487,651,597.9002403846154,295.3684970908547,-384.0,889.65625,80.23076923076923,55.98235140326863,22.0,256.0,0.3740449734032154,-4.273681402206421,-117.16946792602539,57250.3583984375,524.1360568109811,597.9002403846154,295.3684970908547,-384.0,889.65625
110,225280,170.0943498563266,663,446.767578125,230.75176656590284,-3.125,794.359375,110.875,46.33960913732441,41.0,200.0,0.38455480337142944,-4.055411398410797,-55.680476665496826,25449.0146484375,184.61135425484412,446.767578125,230.75176656590284,-3.125,794.359375
111,227328,170.4299214206924,675,509.63988095238096,351.40585443627924,-384.0,853.4375,96.19047619047619,65.00301754726033,30.0,256.0,0.4091666750609875,-3.889080584049225,-82.40005207061768,40402.770751953125,304.704236221041,509.63988095238096,351.40585443627924,-384.0,853.4375
112,229376,162.44476182665022,687,503.6686197916667,308.1265990419746,-384.0,899.6875,98.54166666666667,59.6622292344346,20.0,256.0,0.43264375254511833,-3.692502647638321,-88.35750198364258,42526.65869140625,409.81452405823956,503.6686197916667,308.1265990419746,-384.0,899.6875
113,231424,164.56360048435326,700,660.30078125,295.07750944991517,-384.0,929.78125,67.60714285714286,56.048664623900265,14.0,256.0,0.45511093735694885,-3.4495776891708374,-118.21921062469482,63957.69287109375,330.7059268525719,660.30078125,295.07750944991517,-384.0,929.78125
114,233472,166.60534661381365,712,580.28625,213.95355095718207,132.296875,919.75,84.08,42.59569931342834,16.0,173.0,0.39000914990901947,-3.277968555688858,-94.1367359161377,47771.61962890625,432.39234648057624,580.28625,213.95355095718207,132.296875,919.75
115,235520,167.9200903843122,724,486.2119140625,273.48364370523234,-18.171875,814.421875,102.4375,54.52633394746065,37.0,203.0,0.30750180780887604,-3.0477361977100372,-59.81422233581543,28885.68359375,262.8142896527157,486.2119140625,273.48364370523234,-18.171875,814.421875
116,237568,171.23352531568406,736,368.400390625,265.1131239717202,-183.6875,714.109375,126.375,53.03757512368001,57.0,236.0,0.2752981521189213,-2.8464955389499664,-26.442555904388428,14038.431274414062,129.88648940786337,368.400390625,265.1131239717202,-183.6875,714.109375
