update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
147,301056,247.224071070065,757,-24.990571120689655,114.27046079931672,-368.4453125,77.78125,67.89655172413794,61.5144192950957,12.0,253.0,0.30534355342388153,-14.437795877456665,0.938405042514205,941.7164077758789,52.844240784006615,-24.990571120689655,114.27046079931672,-368.4453125,77.78125
148,303104,259.0209666253617,765,-27.494873046875,118.1921647982953,-384.0,79.6328125,69.71875,63.237762835488574,11.0,256.0,0.3153115101158619,-14.32211685180664,-0.7213300913572311,1017.9242477416992,12.193704468601137,-27.494873046875,118.1921647982953,-384.0,79.6328125
149,305152,258.10164679118617,773,-30.89872685185185,134.76915886203864,-384.0,79.6328125,70.29629629629629,71.74482292062757,11.0,256.0,0.3256399445235729,-14.444866061210632,3.3595153093338013,912.0262908935547,29.142547993752906,-30.89872685185185,134.76915886203864,-384.0,79.6328125
150,307200,268.66417316892085,780,-45.884486607142854,126.07544559021075,-384.0,87.9296875,79.21428571428571,68.318768150726,11.0,256.0,0.29204484820365906,-14.714428663253784,1.7769254222512245,886.8520431518555,63.70435642070236,-45.884486607142854,126.07544559021075,-384.0,87.9296875
151,309248,265.50204011590193,788,-20.633854166666666,109.13532036316381,-353.6328125,81.96875,66.46666666666667,58.170286420321354,11.0,245.0,0.3095261715352535,-14.515193104743958,-1.1772347996011376,987.590576171875,43.237861780082596,-20.633854166666666,109.13532036316381,-353.6328125,81.96875
152,311296,256.1600960902902,796,-27.64559659090909,110.04230427405703,-362.890625,79.6328125,68.93939393939394,59.43213057839367,11.0,250.0,0.34403984248638153,-14.352095127105713,-2.5427947491407394,1015.5029373168945,56.918810076765865,-27.64559659090909,110.04230427405703,-362.890625,79.6328125
153,313344,266.23415711065246,804,-25.05108173076923,122.1970109265105,-384.0,77.78125,69.61538461538461,67.71437577346876,12.0,256.0,0.32742786779999733,-14.541100859642029,2.864232547581196,883.9328308105469,55.908527451098834,-25.05108173076923,122.1970109265105,-384.0,77.78125
154,315392,267.6919416321168,812,-23.18705357142857,120.6446310378796,-384.0,87.9296875,66.68571428571428,64.50106153216015,11.0,256.0,0.3328995183110237,-14.298311233520508,-2.373517245054245,1078.777244567871,75.01914099310244,-23.18705357142857,120.6446310378796,-384.0,87.9296875
155,317440,273.65817088034436,819,-14.684430803571429,85.33239797253677,-203.65625,79.6328125,62.035714285714285,46.20720579462622,11.0,164.0,0.35461600497365,-14.411159038543701,-0.2539096474647522,931.0667953491211,17.512461321528832,-14.684430803571429,85.33239797253677,-203.65625,79.6328125
156,319488,270.5937029184241,827,-33.872844827586206,127.97304308433785,-384.0,77.78125,73.10344827586206,68.43388192267004,12.0,256.0,0.3654942512512207,-14.611435651779175,0.6406773813068867,937.3528518676758,23.190112244337186,-33.872844827586206,127.97304308433785,-384.0,77.78125
