update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
1,2048,166.9351011046543,12,0.0,0.0,0,0,0.0,0.0,0,0,1.5965451893862337e-07,-3.3232223987579346,17.57758355140686,499.177188873291,22.26629581956135,0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
1,2048,173.38552658241386,11,0.0,0.0,0,0,0.0,0.0,0,0,1.5965451893862337e-07,-3.3232223987579346,17.57758355140686,499.177188873291,22.26629581956135,0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
1,1024,169.15352317373652,6,0.0,0.0,0,0,0.0,0.0,0,0,6.017470423103077e-05,-0.0441675903275609,15.312088966369629,481.89013671875,132.17631059441342,0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
2,2048,172.98197155679483,11,0.0,0.0,0,0,0.0,0.0,0,0,1.5701719646710188e-09,-0.6639458760619164,19.393261432647705,404.99298095703125,39.789955733431725,0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
3,3072,183.1095910080782,17,0.0,0.0,0,0,0.0,0.0,0,0,1.6575218281245085e-10,0.0953250378370285,19.314603328704834,433.2806854248047,122.18632036423548,0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
4,4096,178.0506409726788,23,-384.0,0.0,-384.0,-384.0,256.0,0.0,256.0,256.0,1.0179485553096779e-10,-2.3041576147079468,18.702136039733887,382.9507522583008,38.100606435786524,-384.0,0.0,-384.0,-384.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
5,5120,175.7526915328133,29,-384.0,0.0,-384.0,-384.0,256.0,0.0,256.0,256.0,9.182219741499242e-11,-2.92574942111969,19.045889854431152,395.72376251220703,77.74324524038485,-384.0,0.0,-384.0,-384.0
6,6144,176.98390979430235,35,-384.0,0.0,-384.0,-384.0,256.0,0.0,256.0,256.0,8.988975362667073e-11,-5.7509942054748535,18.776144981384277,378.9030532836914,75.30204999804378,-384.0,0.0,-384.0,-384.0
7,7168,174.9676784370228,40,-384.0,0.0,-384.0,-384.0,256.0,0.0,256.0,256.0,8.950562686849128e-11,-8.368722677230835,18.33654260635376,363.74373626708984,37.61276947431677,-384.0,0.0,-384.0,-384.0
8,8192,177.77558523692284,46,-384.0,0.0,-384.0,-384.0,256.0,0.0,256.0,256.0,8.943018894869148e-11,-9.07874083518982,16.003225088119507,333.9326858520508,72.20746621855359,-384.0,0.0,-384.0,-384.0
9,9216,176.4920604883784,52,-384.0,0.0,-384.0,-384.0,256.0,0.0,256.0,256.0,8.941746822144214e-11,-8.115583539009094,18.3433256149292,373.5675354003906,112.902451969779,-384.0,0.0,-384.0,-384.0
10,10240,175.94893304491964,58,-384.0,0.0,-384.0,-384.0,256.0,0.0,256.0,256.0,8.941951692986727e-11,-11.198622226715088,18.034857273101807,355.32908630371094,74.85353327865738,-384.0,0.0,-384.0,-384.0
11,11264,173.59350985711467,64,-384.0,0.0,-384.0,-384.0,256.0,0.0,256.0,256.0,8.9420583784805e-11,-14.357182502746582,17.593536376953125,332.49500274658203,35.22973183765351,-384.0,0.0,-384.0,-384.0
12,12288,167.6678784390427,70,-384.0,0.0,-384.0,-384.0,256.0,0.0,256.0,256.0,8.942124297972587e-11,-15.866034746170044,13.771824359893799,267.7276916503906,33.339818563229905,-384.0,0.0,-384.0,-384.0
13,13312,170.81608936752227,76,-384.0,0.0,-384.0,-384.0,256.0,0.0,256.0,256.0,8.942190217464674e-11,-13.73990511894226,17.565105438232422,356.3559265136719,110.4478011466129,-384.0,0.0,-384.0,-384.0
14,14336,170.69799023146982,82,-384.0,0.0,-384.0,-384.0,256.0,0.0,256.0,256.0,8.942353801888459e-11,-16.247323989868164,17.4819278717041,328.81652069091797,34.57727456501224,-384.0,0.0,-384.0,-384.0
15,15360,168.3740049882992,88,-384.0,0.0,-384.0,-384.0,256.0,0.0,256.0,256.0,8.942674031842124e-11,-18.9614200592041,16.984102249145508,314.36392974853516,70.54641985709772,-384.0,0.0,-384.0,-384.0
16,16384,171.35253097395127,94,-384.0,0.0,-384.0,-384.0,256.0,0.0,256.0,256.0,8.942781411225287e-11,-20.22447443008423,11.707031011581421,256.2341499328613,86.33750780475607,-384.0,0.0,-384.0,-384.0
